id_represados,der,protocolo,servicos,siape_numerico,dias_represados,dt_extracao,upload,observacao,status,motivo_status,dt_previsao_conclusao,create_at,update_at,delete_at
1104,2021-07-15,1225279979,Pensão por Morte Urbana,6892616,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1105,2021-07-15,1282808965,Salário-Maternidade Urbano,2121612,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1106,2021-07-15,1440957944,Pensão por Morte Rural,892590,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1107,2021-07-15,1611067704,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1108,2021-07-15,1664049828,Aposentadoria por Idade Rural,892646,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1109,2021-07-15,1767695211,Pensão por Morte Rural,892590,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1110,2021-07-15,1957493353,Aposentadoria por Tempo de Contribuição,6894328,206,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1111,2021-07-16,15981273,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1112,2021-07-16,52332645,Aposentadoria por Tempo de Contribuição,1380187,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1113,2021-07-16,143011728,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1114,2021-07-16,545371576,Aposentadoria por Tempo de Contribuição,1380187,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1115,2021-07-16,650166123,Auxílio-Doença - Urbano (Acerto Pós-perícia),2019496,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1116,2021-07-16,1154538477,Aposentadoria por Tempo de Contribuição,1380187,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1117,2021-07-16,1175088731,Auxílio-Doença - Urbano (Acerto Pós-perícia),1380218,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1118,2021-07-16,1538954227,Aposentadoria por Tempo de Contribuição,1947874,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1119,2021-07-16,2021032043,Aposentadoria por Tempo de Contribuição,1380187,205,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1120,2021-07-17,1089243800,Aposentadoria por Tempo de Contribuição,1947874,204,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1121,2021-07-19,488713298,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1122,2021-07-19,586891318,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1123,2021-07-19,811446046,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1124,2021-07-19,982699119,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1125,2021-07-19,1205535952,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1126,2021-07-19,1499586299,Pensão por Morte Urbana,1988570,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1127,2021-07-19,1590951369,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1128,2021-07-19,1609039113,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1129,2021-07-19,1693793508,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1130,2021-07-19,1851511550,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1131,2021-07-19,1867339057,Aposentadoria por Tempo de Contribuição,1380187,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1132,2021-07-19,1919347903,Aposentadoria por Idade Rural,892646,202,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1133,2021-07-20,258861241,Aposentadoria por Idade Rural,1376730,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1134,2021-07-20,931827734,Salário-Maternidade Urbano,1377935,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1135,2021-07-20,1382335554,Pensão por Morte Urbana,6894328,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1136,2021-07-20,1651367950,Pensão por Morte Urbana,6892616,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1137,2021-07-20,1687581529,Aposentadoria por Tempo de Contribuição,1380187,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1138,2021-07-20,1750519249,Salário-Maternidade Urbano,1377935,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1139,2021-07-20,1886080548,Salário-Maternidade Urbano,1377935,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1140,2021-07-20,2030492223,Aposentadoria por Tempo de Contribuição,1380187,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1141,2021-07-20,2086218297,Aposentadoria por Idade Rural,892646,201,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1142,2021-07-21,728737910,Pensão por Morte Urbana,1988570,200,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1143,2021-07-21,1792162099,Salário-Maternidade Urbano,1377935,200,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1144,2021-07-22,16632151,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1145,2021-07-22,268060518,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1146,2021-07-22,379407112,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1147,2021-07-22,424432974,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1148,2021-07-22,449620958,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1149,2021-07-22,467623684,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1150,2021-07-22,587788413,Aposentadoria por Tempo de Contribuição,1947874,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1151,2021-07-22,711101640,Aposentadoria por Tempo de Contribuição,1991898,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1152,2021-07-22,925349001,Aposentadoria por Tempo de Contribuição,1947874,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1153,2021-07-22,957801408,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1154,2021-07-22,1099058733,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1155,2021-07-22,1122789725,Aposentadoria por Tempo de Contribuição,1991898,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1156,2021-07-22,1335782368,Aposentadoria por Tempo de Contribuição,1947874,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1157,2021-07-22,1498961922,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1158,2021-07-22,1510210328,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1159,2021-07-22,1555118933,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1160,2021-07-22,1735046495,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1161,2021-07-22,1796846754,Aposentadoria por Tempo de Contribuição,1380187,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1162,2021-07-22,1909597563,Aposentadoria por Tempo de Contribuição,1991898,199,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1163,2021-07-23,83319340,Aposentadoria por Tempo de Contribuição,1947874,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1164,2021-07-23,129344869,Aposentadoria por Tempo de Contribuição,1380187,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1165,2021-07-23,548851422,Aposentadoria por Tempo de Contribuição,1380187,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1166,2021-07-23,622644702,Aposentadoria por Tempo de Contribuição,1947874,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1167,2021-07-23,1035370546,Auxílio-Doença - Urbano (Acerto Pós-perícia),1380218,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1168,2021-07-23,1041635302,Salário-Maternidade Urbano,1986642,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1169,2021-07-23,1098510540,Aposentadoria por Tempo de Contribuição,1380187,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1170,2021-07-23,1122496583,Aposentadoria por Tempo de Contribuição,1380187,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1171,2021-07-23,1361304569,Pensão por Morte Urbana,1988570,198,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1172,2021-07-24,356467661,Auxílio-Doença - Urbano (Acerto Pós-perícia),1380218,197,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1173,2021-07-26,364300815,Aposentadoria por Tempo de Contribuição,1380187,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1174,2021-07-26,444423331,Aposentadoria por Tempo de Contribuição,1380187,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1175,2021-07-26,703552909,Aposentadoria por Tempo de Contribuição,1380187,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1176,2021-07-26,1249377541,Aposentadoria por Tempo de Contribuição,1380187,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1177,2021-07-26,1549437593,Salário-Maternidade Urbano,2121612,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1178,2021-07-26,1674149183,Aposentadoria por Idade Rural,892646,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1179,2021-07-26,1680302534,Salário-Maternidade Urbano,1986642,195,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1180,2021-07-27,22272531,Aposentadoria por Tempo de Contribuição,6892616,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1181,2021-07-27,205981802,Auxílio-Reclusão Rural,892590,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1182,2021-07-27,284667863,Aposentadoria por Tempo de Contribuição,6892616,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1183,2021-07-27,351041372,Pensão por Morte Urbana,2019533,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1184,2021-07-27,518694474,Aposentadoria por Tempo de Contribuição,6892616,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1185,2021-07-27,705285489,Salário-Maternidade Urbano,1986642,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1186,2021-07-27,714965497,Aposentadoria por Tempo de Contribuição,6892616,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1187,2021-07-27,795598115,Aposentadoria por Idade Rural,892646,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1188,2021-07-27,805612340,Salário-Maternidade Urbano,2121612,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1189,2021-07-27,963330382,Pensão por Morte Urbana,1988570,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1190,2021-07-27,995272687,Pensão por Morte Urbana,1988570,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1191,2021-07-27,1120212940,Aposentadoria por Idade Rural,892646,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1192,2021-07-27,1205286866,Aposentadoria por Tempo de Contribuição,6892616,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1193,2021-07-27,1705883363,Pensão por Morte Urbana,1988570,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1194,2021-07-27,1776841825,Pensão por Morte Urbana,1988570,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1195,2021-07-27,2135521397,Aposentadoria por Tempo de Contribuição,6892616,194,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1196,2021-07-28,380776218,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1197,2021-07-28,399230418,Pensão por Morte Urbana,2019533,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1198,2021-07-28,776147231,Pensão por Morte Urbana,2019533,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1199,2021-07-28,786448746,Pensão por Morte Urbana,1988570,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1200,2021-07-28,999441389,Aposentadoria por Tempo de Contribuição,1380187,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1201,2021-07-28,1120547157,Benefício Assistencial à Pessoa com  Deficiência,1380206,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1202,2021-07-28,1236244190,Aposentadoria por Tempo de Contribuição,1380187,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1203,2021-07-28,1624749476,Aposentadoria por Tempo de Contribuição,1380187,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1204,2021-07-28,1810607578,Benefício Assistencial ao Idoso,1380195,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1205,2021-07-28,1931563849,Pensão por Morte Urbana,2019533,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1206,2021-07-28,2074289869,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,193,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1207,2021-07-29,45830620,Salário-Maternidade Urbano,2121612,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1208,2021-07-29,417280070,Aposentadoria por Tempo de Contribuição,1380187,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1209,2021-07-29,421258201,Aposentadoria por Tempo de Contribuição,1380187,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1210,2021-07-29,695869366,Pensão por Morte Urbana,1947970,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1211,2021-07-29,747851823,Aposentadoria por Tempo de Contribuição,1947874,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1212,2021-07-29,778480781,Aposentadoria da Pessoa com  Deficiência por Idade,1380187,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1213,2021-07-29,1148584645,Salário-Maternidade Urbano,1377935,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1214,2021-07-29,1310764532,Aposentadoria por Tempo de Contribuição,1380187,192,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1215,2021-07-30,66630073,Aposentadoria por Tempo de Contribuição,1380187,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1216,2021-07-30,109911652,Aposentadoria da Pessoa com  Deficiência por Idade,1380187,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1217,2021-07-30,121617383,Aposentadoria por Tempo de Contribuição,6894328,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1218,2021-07-30,137503518,Pensão por Morte Urbana,2019533,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1219,2021-07-30,138248134,Aposentadoria por Tempo de Contribuição,6892616,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1220,2021-07-30,223257580,Salário-Maternidade Urbano,1986642,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1221,2021-07-30,285142856,Aposentadoria por Tempo de Contribuição,1380187,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1222,2021-07-30,354585698,Aposentadoria por Tempo de Contribuição,6894328,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1223,2021-07-30,365206744,Salário-Maternidade Urbano,1377935,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1224,2021-07-30,582113038,Aposentadoria por Tempo de Contribuição,6892616,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1225,2021-07-30,704623021,Pensão por Morte Urbana,2019533,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1226,2021-07-30,784197344,Aposentadoria da Pessoa com  Deficiência por Idade,1380187,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1227,2021-07-30,988025932,Pensão por Morte Urbana,2019533,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1228,2021-07-30,1021888406,Aposentadoria por Tempo de Contribuição,6892616,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1229,2021-07-30,1676277591,Aposentadoria por Tempo de Contribuição,6892616,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1230,2021-07-30,1761580179,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1231,2021-07-30,1837973764,Pensão por Morte Urbana,1947970,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1232,2021-07-30,1956329730,Aposentadoria por Tempo de Contribuição,1380187,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1233,2021-07-30,2022108120,Aposentadoria por Tempo de Contribuição,6892616,191,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1234,2021-07-31,593015524,Aposentadoria por Idade Rural,892646,190,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1235,2021-08-03,566470251,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1236,2021-08-03,817878080,Aposentadoria por Tempo de Contribuição,6892616,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1237,2021-08-03,822164039,Aposentadoria da Pessoa com  Deficiência por Idade,1380187,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1238,2021-08-03,880985834,Aposentadoria por Tempo de Contribuição,6892616,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1239,2021-08-03,1036358623,Salário-Maternidade Urbano,2121612,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1240,2021-08-03,1222668199,Pensão por Morte Urbana,1988570,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1241,2021-08-03,1475069844,Pensão por Morte Rural,892590,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1242,2021-08-03,1870159417,Aposentadoria por Tempo de Contribuição,6892616,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1243,2021-08-03,2104989272,Pensão por Morte Urbana,2019533,187,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1244,2021-08-04,27995058,Aposentadoria por Tempo de Contribuição,1380187,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1245,2021-08-04,159434581,Aposentadoria por Tempo de Contribuição,1380187,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1246,2021-08-04,309254990,Aposentadoria por Tempo de Contribuição,1991898,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1247,2021-08-04,359918249,Benefício Assistencial ao Idoso,1380195,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1248,2021-08-04,366561165,Aposentadoria por Tempo de Contribuição,1380187,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1249,2021-08-04,410810171,Auxílio-Doença - Urbano (Acerto Pós-perícia),2380175,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1250,2021-08-04,457005734,Aposentadoria por Tempo de Contribuição,1991898,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1251,2021-08-04,985114931,Aposentadoria por Tempo de Contribuição,1991898,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1252,2021-08-04,1077793348,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1380187,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1253,2021-08-04,1344166811,Salário-Maternidade Urbano,1986642,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1254,2021-08-04,1869435338,Aposentadoria por Tempo de Contribuição,1380187,186,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1255,2021-08-05,208315466,Pensão por Morte Urbana,1434383,185,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1256,2021-08-05,237598838,Aposentadoria por Tempo de Contribuição,1380172,185,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1257,2021-08-05,531074602,Aposentadoria por Tempo de Contribuição,1991898,185,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1258,2021-08-05,1198292293,Aposentadoria por Tempo de Contribuição,1380172,185,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1259,2021-08-06,402724949,Pensão por Morte Urbana,2019496,184,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1260,2021-08-06,446516630,Pensão por Morte Urbana,2019496,184,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1261,2021-08-06,483553990,Aposentadoria por Tempo de Contribuição,1567596,184,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1262,2021-08-06,860810871,Aposentadoria da Pessoa com  Deficiência por Tempo de Contribuição,1567596,184,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1263,2021-08-06,1536644423,Aposentadoria por Tempo de Contribuição,1567596,184,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1264,2021-08-09,1038825478,Auxílio-Doença - Urbano (Acerto Pós-perícia),1533881,75,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1265,2021-08-09,426954340,Aposentadoria por Tempo de Contribuição,6894328,181,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1266,2021-08-09,496423570,Aposentadoria por Tempo de Contribuição,6894328,181,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1267,2021-08-09,711213273,Aposentadoria por Tempo de Contribuição,6892616,181,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1268,2021-08-09,1105159534,Aposentadoria por Tempo de Contribuição,6892616,181,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1269,2021-08-09,1134076449,Aposentadoria por Idade Rural,892646,181,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
1270,2021-08-09,1342627785,Aposentadoria por Idade Rural,892646,181,2022-12-14 07:01:00,,,,,,2022-02-14 16:42:00,,
